oCity,total_trains_out,total_destinations,train_1,train_2,train_3,train_4,train_5,train_6,train_7,train_8,train_9,train_10,train_11,train_12,train_13,train_14,train_15,train_16,train_17,train_18,train_19,train_20,train_21,train_22,train_23,train_24,train_25,train_26,train_27,train_28,train_29,train_30,train_31,
Algeciras,5,12,|| 15.30 |||** Algeciras **||| --> | 18.22 | Antequera (*) ( 13077MD ) --> | 18.00 | Bobadilla ( 13077MD ) --> | 19.45 | Granada ( 13077MD ),|| 15.03 |||** Algeciras **||| --> | 17.32 | Antequera (*) ( 09331ALTARIA ) --> | 19.17 | Ciudad Real ( 09331ALTARIA ) --> | 18.13 | Córdoba ( 09331ALTARIA ) --> | 20.25 | Madrid (*) ( 09331ALTARIA ) --> | 19.01 | Puertollano ( 09331ALTARIA ),|| 11.45 |||** Algeciras **||| --> | 14.49 | Antequera (*) ( 13065MD ) --> | 20.22 | Barcelona (*) ( 99281MD-AVE ) --> | 14.24 | Bobadilla ( 13065MD ) --> | 16.38 | Ciudad Real ( 99281MD-AVE ) --> | 15.37 | Córdoba ( 99281MD-AVE ) --> | 16.06 | Granada ( 13065MD ) --> | 19.16 | Lleida ( 99281MD-AVE ) --> | 15.12 | Puente Genil (*) ( 99281MD-AVE ) --> | 16.24 | Puertollano ( 99281MD-AVE ) --> | 19.45 | Tarragona (*) ( 99281MD-AVE ) --> | 18.30 | Zaragoza (*) ( 99281MD-AVE ),|| 06.15 |||** Algeciras **||| --> | 09.09 | Antequera (*) ( 13063MD ) --> | 14.25 | Barcelona (*) ( 99276MD-AVE ) --> | 08.45 | Bobadilla ( 13063MD ) --> | 10.56 | Ciudad Real ( 99252MD-AVE ) --> | 10.40 | Ciudad Real ( 99276MD-AVE ) --> | 09.57 | Córdoba ( 99252MD-AVE ) --> | 09.39 | Córdoba ( 99276MD-AVE ) --> | 10.55 | Granada ( 13063MD ) --> | 13.20 | Lleida ( 99276MD-AVE ) --> | 11.50 | Madrid (*) ( 99252MD-AVE ) --> | 09.15 | Puente Genil (*) ( 99276MD-AVE ) --> | 10.40 | Puertollano ( 99252MD-AVE ) --> | 13.49 | Tarragona (*) ( 99276MD-AVE ) --> | 12.33 | Zaragoza (*) ( 99276MD-AVE ),|| 08.43 |||** Algeciras **||| --> | 12.01 | Córdoba ( 09367ALTARIA ) --> | 14.05 | Madrid (*) ( 09367ALTARIA ),

A Coruña,31,45,|| 08.35 |||** A Coruña **||| --> | 19.32 | Alicante / Alacant ( 99257LD ) --> | 18.24 | Albacete ( 99257LD ) --> | 20.21 | Cádiz ( 99260LD-AVE ) --> | 17.42 | Córdoba ( 99259LD-AVE ) --> | 18.17 | Córdoba ( 99258LD-AVE ) --> | 16.31 | Cuenca (*) ( 99261LD-AVE ) --> | 17.47 | Cuenca (*) ( 99257LD ) --> | 19.44 | Jerez de la Frontera ( 99260LD-AVE ) --> | 14.40 | Madrid (*) ( 04084ALVIA ) --> | 16.24 | Madrid (*) ( 99257LD ) --> | 19.07 | Málaga MarÃ­a Zambrano ( 99258LD-AVE ) --> | 13.27 | Medina del Campo ( 04084ALVIA ) --> | 09.43 | Ourense ( 04084ALVIA ) --> | 19.54 | Puerto Santa María ( 99260LD-AVE ) --> | 17.05 | Requena / Utiel ( 99261LD-AVE ) --> | 20.09 | San Fernando (*) ( 99260LD-AVE ) --> | 09.03 | Santiago de Compostela ( 04084ALVIA ) --> | 18.30 | Sevilla ( 99259LD-AVE ) --> | 17.30 | Valencia (*) ( 99261LD-AVE ) --> | 19.09 | Villena AV ( 99257LD ) --> | 12.38 | Zamora ( 04084ALVIA ),|| 21.55 |||** A Coruña **||| --> | 06.21 | Avila ( 00852TRENHOTEL ) --> | 08.02 | Madrid (*) ( 00852TRENHOTEL ) --> | 04.50 | Medina del Campo ( 00852TRENHOTEL ) --> | 00.15 | Ourense ( 00852TRENHOTEL ) --> | 22.31 | Santiago de Compostela ( 00852TRENHOTEL ) --> | 03.54 | Zamora ( 00852TRENHOTEL ),|| 17.49 |||** A Coruña **||| --> | 08.44 | Barcelona (*) ( 00921TRENHOTEL ) --> | 02.12 | Burgos Rosa de Lima ( 00921TRENHOTEL ) --> | 09.58 | Figueres Vilafant ( 99552LD-AVANT ) --> | 09.42 | Girona ( 99552LD-AVANT ) --> | 23.57 | León ( 00921TRENHOTEL ) --> | 07.28 | Lleida ( 00921TRENHOTEL ) --> | 04.00 | Logroño ( 00921TRENHOTEL ) --> | 19.23 | Lugo ( 00921TRENHOTEL ) --> | 20.21 | Monforte de Lemos ( 00921TRENHOTEL ) --> | 01.19 | Palencia ( 00921TRENHOTEL ) --> | 22.19 | Ponferrada ( 00921TRENHOTEL ) --> | 08.02 | Tarragona (*) ( 00921TRENHOTEL ) --> | 05.07 | Tudela de Navarra ( 00921TRENHOTEL ) --> | 06.29 | Zaragoza (*) ( 00921TRENHOTEL ),|| 08.12 |||** A Coruña **||| --> | 21.20 | Barcelona (*) ( 00625ALVIA ) --> | 14.59 | Burgos Rosa de Lima ( 00625ALVIA ) --> | 13.07 | León ( 00625ALVIA ) --> | 19.56 | Lleida ( 00625ALVIA ) --> | 15.55 | Miranda de Ebro ( 00625ALVIA ) --> | 10.02 | Monforte de Lemos ( 00625ALVIA ) --> | 09.20 | Ourense ( 34625AVANT ) --> | 14.14 | Palencia ( 00625ALVIA ) --> | 17.08 | Pamplona/Iruña ( 00625ALVIA ) --> | 11.36 | Ponferrada ( 00625ALVIA ) --> | 13.42 | Sahagún ( 00625ALVIA ) --> | 08.40 | Santiago de Compostela ( 34625AVANT ) --> | 20.36 | Tarragona (*) ( 00625ALVIA ) --> | 18.21 | Tudela de Navarra ( 00625ALVIA ) --> | 16.15 | Vitoria/Gasteiz ( 00625ALVIA ) --> | 19.04 | Zaragoza (*) ( 00625ALVIA ),|| 07.00 |||** A Coruña **||| --> | 21.20 | Barcelona (*) ( 99645MD-LD ) --> | 14.59 | Burgos Rosa de Lima ( 99645MD-LD ) --> | 13.07 | León ( 99645MD-LD ) --> | 19.56 | Lleida ( 99645MD-LD ) --> | 08.50 | Lugo ( 12644MD ) --> | 15.55 | Miranda de Ebro ( 99645MD-LD ) --> | 09.54 | Monforte de Lemos ( 12644MD ) --> | 14.14 | Palencia ( 99645MD-LD ) --> | 17.08 | Pamplona/Iruña ( 99645MD-LD ) --> | 11.36 | Ponferrada ( 99645MD-LD ) --> | 13.42 | Sahagún ( 99645MD-LD ) --> | 20.36 | Tarragona (*) ( 99645MD-LD ) --> | 18.21 | Tudela de Navarra ( 99645MD-LD ) --> | 16.15 | Vitoria/Gasteiz ( 99645MD-LD ) --> | 19.04 | Zaragoza (*) ( 99645MD-LD ),|| 09.25 |||** A Coruña **||| --> | 17.16 | Burgos Rosa de Lima ( 00280ARCO ) --> | 20.52 | Hendaya ( 00280ARCO ) --> | 20.46 | Irún ( 00280ARCO ) --> | 15.10 | León ( 00280ARCO ) --> | 18.17 | Miranda de Ebro ( 00280ARCO ) --> | 11.46 | Monforte de Lemos ( 00280ARCO ) --> | 10.45 | Ourense ( 00280ARCO ) --> | 16.27 | Palencia ( 00280ARCO ) --> | 20.13 | Pamplona/Iruña ( 99380LD-MD ) --> | 13.29 | Ponferrada ( 00280ARCO ) --> | 15.55 | Sahagún ( 00280ARCO ) --> | 20.23 | San Sebastián/Donostia ( 00280ARCO ) --> | 09.57 | Santiago de Compostela ( 00280ARCO ) --> | 21.33 | Tudela de Navarra ( 99380LD-MD ) --> | 18.44 | Vitoria/Gasteiz ( 00280ARCO ) --> | 22.33 | Zaragoza (*) ( 99380LD-MD ),|| 21.24 |||** A Coruña **||| --> | 22.36 | Ferrol ( 37155MD ) --> | 22.36 | Ferrol ( 04155ALVIA ),|| 14.30 |||** A Coruña **||| --> | 15.46 | Ferrol ( 12684MD ),|| 06.40 |||** A Coruña **||| --> | 07.56 | Ferrol ( 12680MD ),|| 19.30 |||** A Coruña **||| --> | 21.31 | Lugo ( 12642MD ) --> | 22.28 | Monforte de Lemos ( 12642MD ),|| 09.20 |||** A Coruña **||| --> | 10.55 | Lugo ( 99289MD ) --> | 10.55 | Lugo ( 99287MD-LD ) --> | 17.47 | Madrid (*) ( 99287MD-LD ) --> | 16.33 | Medina del Campo ( 99287MD-LD ) --> | 11.49 | Monforte de Lemos ( 99289MD ) --> | 11.49 | Monforte de Lemos ( 99287MD-LD ) --> | 12.30 | Ourense ( 99289MD ) --> | 12.30 | Ourense ( 99287MD-LD ) --> | 17.17 | Segovia (*) ( 99287MD-LD ) --> | 15.36 | Zamora ( 99287MD-LD ),|| 15.35 |||** A Coruña **||| --> | 21.48 | Madrid (*) ( 04154ALVIA ) --> | 20.33 | Medina del Campo ( 04154ALVIA ) --> | 16.43 | Ourense ( 04154ALVIA ) --> | 22.36 | Salamanca (*) ( 99154LD-MD ) --> | 16.03 | Santiago de Compostela ( 04154ALVIA ) --> | 21.18 | Segovia (*) ( 04154ALVIA ) --> | 19.44 | Zamora ( 04154ALVIA ),|| 20.35 |||** A Coruña **||| --> | 21.43 | Ourense ( 09211AVANT ) --> | 21.03 | Santiago de Compostela ( 09211AVANT ),|| 17.55 |||** A Coruña **||| --> | 19.23 | Ourense ( 99125MD-AVANT ) --> | 19.22 | Pontevedra ( 12437MD ) --> | 18.29 | Santiago de Compostela ( 12437MD ) --> | 19.54 | Vigo Guixar ( 12437MD ),|| 14.50 |||** A Coruña **||| --> | 16.08 | Ourense ( 99124MD-AVANT ) --> | 16.19 | Pontevedra ( 12431MD ) --> | 15.24 | Santiago de Compostela ( 12431MD ) --> | 16.50 | Vigo Guixar ( 12431MD ),|| 06.30 |||** A Coruña **||| --> | 07.38 | Ourense ( 09071AVANT ) --> | 06.58 | Santiago de Compostela ( 09071AVANT ),|| 21.08 |||** A Coruña **||| --> | 22.43 | Pontevedra ( 12441MD ) --> | 21.42 | Santiago de Compostela ( 12441MD ) --> | 23.16 | Vigo Guixar ( 12441MD ),|| 20.20 |||** A Coruña **||| --> | 22.05 | Pontevedra ( 12541MD ) --> | 20.58 | Santiago de Compostela ( 12541MD ) --> | 22.45 | Vigo Guixar ( 12541MD ),|| 19.10 |||** A Coruña **||| --> | 20.59 | Pontevedra ( 12539MD ) --> | 19.50 | Santiago de Compostela ( 12539MD ) --> | 21.38 | Vigo Guixar ( 12539MD ),|| 17.00 |||** A Coruña **||| --> | 18.31 | Pontevedra ( 12435MD ) --> | 17.34 | Santiago de Compostela ( 12435MD ) --> | 19.03 | Vigo Guixar ( 12435MD ),|| 15.45 |||** A Coruña **||| --> | 17.31 | Pontevedra ( 12531MD ) --> | 16.27 | Santiago de Compostela ( 12531MD ) --> | 18.09 | Vigo Guixar ( 12531MD ),|| 14.00 |||** A Coruña **||| --> | 15.33 | Pontevedra ( 12429MD ) --> | 14.34 | Santiago de Compostela ( 12429MD ) --> | 16.03 | Vigo Guixar ( 12429MD ),|| 12.40 |||** A Coruña **||| --> | 14.24 | Pontevedra ( 12527MD ) --> | 13.19 | Santiago de Compostela ( 12527MD ) --> | 15.00 | Vigo Guixar ( 12527MD ),|| 11.55 |||** A Coruña **||| --> | 13.23 | Pontevedra ( 12425MD ) --> | 12.29 | Santiago de Compostela ( 12425MD ) --> | 13.54 | Vigo Guixar ( 12425MD ),|| 10.35 |||** A Coruña **||| --> | 12.02 | Pontevedra ( 12423MD ) --> | 11.09 | Santiago de Compostela ( 12423MD ) --> | 12.32 | Vigo Guixar ( 12423MD ),|| 09.40 |||** A Coruña **||| --> | 11.27 | Pontevedra ( 12521MD ) --> | 10.21 | Santiago de Compostela ( 12521MD ) --> | 12.03 | Vigo Guixar ( 12521MD ),|| 08.25 |||** A Coruña **||| --> | 09.56 | Pontevedra ( 12419MD ) --> | 08.59 | Santiago de Compostela ( 12419MD ) --> | 10.30 | Vigo Guixar ( 12419MD ),|| 07.55 |||** A Coruña **||| --> | 09.22 | Pontevedra ( 12417MD ) --> | 08.29 | Santiago de Compostela ( 12417MD ) --> | 09.59 | Vigo Guixar ( 12417MD ),|| 06.55 |||** A Coruña **||| --> | 08.36 | Pontevedra ( 12413MD ) --> | 07.29 | Santiago de Compostela ( 12413MD ) --> | 09.10 | Vigo Guixar ( 12413MD ),|| 05.35 |||** A Coruña **||| --> | 07.11 | Pontevedra ( 12411MD ) --> | 06.12 | Santiago de Compostela ( 12411MD ) --> | 07.45 | Vigo Guixar ( 12411MD ),|| 22.15 |||** A Coruña **||| --> | 22.52 | Santiago de Compostela ( 12561MD ),

Alicante / Alacant,26,35,|| 11.00 |||** Alicante / Alacant **||| --> | 21.14 | A Coruña ( 99055LD ) --> | 12.03 | Albacete ( 04141ALVIA ) --> | 17.34 | León ( 04141ALVIA ) --> | 14.22 | Madrid (*) ( 04141ALVIA ) --> | 16.07 | Medina del Campo ( 99055LD ) --> | 19.51 | Ourense ( 99055LD ) --> | 19.45 | Oviedo ( 04141ALVIA ) --> | 16.25 | Palencia ( 04141ALVIA ) --> | 22.03 | Pontevedra ( 99055LD ) --> | 16.55 | Sahagún ( 04141ALVIA ) --> | 20.41 | Santiago de Compostela ( 99055LD ) --> | 15.11 | Segovia (*) ( 04141ALVIA ) --> | 15.28 | Segovia (*) ( 99055LD ) --> | 15.50 | Valladolid Campo Grande ( 04141ALVIA ) --> | 21.29 | Vigo Guixar ( 99055LD ) --> | 11.22 | Villena AV ( 04141ALVIA ) --> | 16.59 | Zamora ( 99055LD ),|| 20.00 |||** Alicante / Alacant **||| --> | 21.03 | Albacete ( 05205AVE ) --> | 22.38 | Madrid (*) ( 05205AVE ) --> | 20.22 | Villena AV ( 05205AVE ),|| 18.10 |||** Alicante / Alacant **||| --> | 19.07 | Albacete ( 05185AVE ) --> | 20.32 | Madrid (*) ( 05185AVE ),|| 17.28 |||** Alicante / Alacant **||| --> | 19.00 | Albacete ( 18083MD ) --> | 20.09 | Alcázar de San Juan ( 18083MD ) --> | 20.32 | Madrid (*) ( 99233MD-AVE ) --> | 18.05 | Villena ( 18083MD ),|| 16.00 |||** Alicante / Alacant **||| --> | 17.03 | Albacete ( 05165AVE ) --> | 18.38 | Madrid (*) ( 05165AVE ) --> | 16.21 | Villena AV ( 05165AVE ),|| 14.35 |||** Alicante / Alacant **||| --> | 15.38 | Albacete ( 04183ALVIA ) --> | 21.11 | Burgos Rosa de Lima ( 99096LD ) --> | 17.18 | Madrid (*) ( 04183ALVIA ) --> | 22.05 | Miranda de Ebro ( 99096LD ) --> | 19.54 | Palencia ( 04183ALVIA ) --> | 22.38 | Santander ( 04183ALVIA ) --> | 18.36 | Segovia (*) ( 04183ALVIA ) --> | 18.23 | Toledo ( 99419LD-AVANT ) --> | 19.15 | Valladolid Campo Grande ( 04183ALVIA ) --> | 14.57 | Villena AV ( 04183ALVIA ) --> | 22.28 | Vitoria/Gasteiz ( 99096LD ),|| 12.30 |||** Alicante / Alacant **||| --> | 13.33 | Albacete ( 05125AVE ) --> | 15.07 | Madrid (*) ( 05125AVE ) --> | 12.52 | Villena AV ( 05125AVE ),|| 10.05 |||** Alicante / Alacant **||| --> | 11.37 | Albacete ( 18183MD ) --> | 12.46 | Alcázar de San Juan ( 18183MD ) --> | 17.34 | León ( 99207MD-LD ) --> | 14.22 | Madrid (*) ( 99207MD-LD ) --> | 15.41 | Madrid (*) ( 99229MD ) --> | 19.45 | Oviedo ( 99207MD-LD ) --> | 16.25 | Palencia ( 99207MD-LD ) --> | 16.55 | Sahagún ( 99207MD-LD ) --> | 15.11 | Segovia (*) ( 99207MD-LD ) --> | 15.50 | Valladolid Campo Grande ( 99207MD-LD ) --> | 10.41 | Villena ( 18183MD ),|| 09.00 |||** Alicante / Alacant **||| --> | 10.03 | Albacete ( 05095AVE ) --> | 11.31 | Madrid (*) ( 05095AVE ) --> | 09.22 | Villena AV ( 05095AVE ),|| 07.10 |||** Alicante / Alacant **||| --> | 08.08 | Albacete ( 05075AVE ) --> | 09.40 | Madrid (*) ( 05075AVE ) --> | 10.53 | Toledo ( 99073AVE-AVANT ),|| 06.00 |||** Alicante / Alacant **||| --> | 07.03 | Albacete ( 05065AVE ) --> | 08.40 | Madrid (*) ( 05065AVE ) --> | 06.22 | Villena AV ( 05065AVE ),|| 18.22 |||** Alicante / Alacant **||| --> | 23.46 | Barcelona (*) ( 01202INTERCITY ) --> | 21.09 | Benicassim ( 01202INTERCITY ) --> | 21.16 | Oropesa/Orpesa ( 01202INTERCITY ) --> | 22.55 | Tarragona (*) ( 01202INTERCITY ) --> | 20.05 | Valencia (*) ( 01202INTERCITY ) --> | 18.58 | Villena ( 01202INTERCITY ) --> | 19.28 | XÃ tiva ( 01202INTERCITY ),|| 16.17 |||** Alicante / Alacant **||| --> | 21.11 | Barcelona (*) ( 01182EUROMED ) --> | 20.10 | Tarragona (*) ( 01182EUROMED ) --> | 17.55 | Valencia (*) ( 01182EUROMED ),|| 15.21 |||** Alicante / Alacant **||| --> | 20.39 | Barcelona (*) ( 00264TALGO ) --> | 18.10 | Benicassim ( 00264TALGO ) --> | 19.38 | Tarragona (*) ( 00264TALGO ) --> | 17.08 | Valencia (*) ( 00264TALGO ) --> | 15.55 | Villena ( 00264TALGO ) --> | 16.24 | XÃ tiva ( 00264TALGO ),|| 14.20 |||** Alicante / Alacant **||| --> | 19.10 | Barcelona (*) ( 01162EUROMED ) --> | 18.09 | Tarragona (*) ( 01162EUROMED ) --> | 20.16 | Teruel ( 99506LD-MD ) --> | 17.42 | Valencia (*) ( 99506LD-MD ) --> | 15.54 | Valencia (*) ( 01162EUROMED ) --> | 22.28 | Zaragoza (*) ( 99506LD-MD ),|| 11.09 |||** Alicante / Alacant **||| --> | 16.37 | Barcelona (*) ( 00460TALGO ) --> | 14.00 | Benicassim ( 00460TALGO ) --> | 21.14 | Montpellier ( 00460TALGO ) --> | 18.37 | Portbou ( 00460TALGO ) --> | 15.37 | Tarragona (*) ( 00460TALGO ) --> | 12.57 | Valencia (*) ( 00460TALGO ) --> | 11.46 | Villena ( 00460TALGO ) --> | 12.15 | XÃ tiva ( 00460TALGO ),|| 09.25 |||** Alicante / Alacant **||| --> | 14.09 | Barcelona (*) ( 01112EUROMED ) --> | 13.07 | Tarragona (*) ( 01112EUROMED ) --> | 10.55 | Valencia (*) ( 01112EUROMED ),|| 08.00 |||** Alicante / Alacant **||| --> | 13.39 | Barcelona (*) ( 01102TALGO ) --> | 10.57 | Benicassim ( 01102TALGO ) --> | 11.04 | Oropesa/Orpesa ( 01102TALGO ) --> | 12.34 | Tarragona (*) ( 01102TALGO ) --> | 09.55 | Valencia (*) ( 01102TALGO ) --> | 08.40 | Villena ( 01102TALGO ) --> | 09.16 | XÃ tiva ( 01102TALGO ),|| 06.55 |||** Alicante / Alacant **||| --> | 11.42 | Barcelona (*) ( 01282EUROMED ) --> | 10.38 | Tarragona (*) ( 01282EUROMED ) --> | 11.57 | Teruel ( 99602LD-MD ) --> | 08.26 | Valencia (*) ( 01282EUROMED ) --> | 09.29 | Valencia (*) ( 99602LD-MD ) --> | 14.06 | Zaragoza (*) ( 99602LD-MD ),|| 20.39 |||** Alicante / Alacant **||| --> | 22.52 | Lorca-Sutullena ( 00165TALGO ) --> | 21.47 | Murcia ( 00165TALGO ),|| 22.33 |||** Alicante / Alacant **||| --> | 23.40 | Murcia ( 01171TALGO ),|| 18.26 |||** Alicante / Alacant **||| --> | 19.30 | Murcia ( 18523INTERCITY ),|| 17.31 |||** Alicante / Alacant **||| --> | 18.49 | Murcia ( 00463TALGO ),|| 10.00 |||** Alicante / Alacant **||| --> | 15.11 | Teruel ( 18504INTERCITY ) --> | 12.43 | Valencia (*) ( 18504INTERCITY ) --> | 10.47 | Villena ( 18504INTERCITY ) --> | 11.27 | XÃ tiva ( 18504INTERCITY ) --> | 17.19 | Zaragoza (*) ( 18504INTERCITY ),|| 19.44 |||** Alicante / Alacant **||| --> | 21.45 | Valencia (*) ( 14109R.EXPRESS ) --> | 20.28 | Villena ( 14109R.EXPRESS ) --> | 21.05 | XÃ tiva ( 14109R.EXPRESS ),|| 18.45 |||** Alicante / Alacant **||| --> | 20.41 | Valencia (*) ( 14202MD ) --> | 19.30 | Villena ( 14202MD ) --> | 20.04 | XÃ tiva ( 14202MD ),
